schedule_date,schedule_season,schedule_week,team_home,team_away,stadium,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,game_id,,,,,
12/21/1997,1997,17,ARI,ATL,University of Phoenix Stadium,ATL,-1.5,42.5,,55,8,71,29,26,FALSE,FALSE,19971221ATLARI,,,,,
12/21/1997,1997,17,CIN,BAL,Cinergy Field,CIN,-7,45,,37,13,74,16,14,FALSE,FALSE,19971221BALCIN,,,,,
12/21/1997,1997,17,DAL,NYG,Texas Stadium,DAL,-1.5,38,,48,17,87,7,20,FALSE,FALSE,19971221NYGDAL,,,,,
12/21/1997,1997,17,DEN,LAC,Mile High Stadium,DEN,-13,41.5,,23,6,80,38,3,FALSE,FALSE,19971221LACDEN,,,,,
12/21/1997,1997,17,DET,NYJ,Pontiac Silverdome,DET,-5.5,43,DOME,72,0,,13,10,FALSE,FALSE,19971221NYJDET,,,,,
12/21/1997,1997,17,KC,NO,Arrowhead Stadium,KC,-7,37,,31,16,84,25,13,FALSE,FALSE,19971221NOKC,,,,,
12/21/1997,1997,17,MIN,IND,Hubert H. Humphrey Metrodome,MIN,-6.5,42,DOME,72,0,,39,28,FALSE,FALSE,19971221INDMIN,,,,,
12/21/1997,1997,17,OAK,JAX,Oakland Coliseum,JAX,-2.5,44,,52,12,54,9,20,FALSE,FALSE,19971221JAXOAK,,,,,
12/21/1997,1997,17,SEA,SF,Seattle Kingdome,SF,-2.5,42.5,DOME,72,0,,38,9,FALSE,FALSE,19971221SFSEA,,,,,
12/21/1997,1997,17,TB,CHI,Houlihan's Stadium,TB,-7.5,36.5,,65,6,86,31,15,FALSE,FALSE,19971221CHITB,,,,,
12/21/1997,1997,17,TEN,PIT,Liberty Bowl Memorial Stadium,PIT,-1.5,39.5,,47,15,83,16,6,FALSE,FALSE,19971221PITTEN,,,,,
12/21/1997,1997,17,WAS,PHI,FedExField,WAS,-5.5,38,,42,10,58,35,32,FALSE,FALSE,19971221PHIWAS,,,,,
12/22/1997,1997,17,MIA,NE,Sun Life Stadium,MIA,-2,44.5,,76,12,84,12,14,FALSE,FALSE,19971222NEMIA,,,,,
12/27/1997,1997,Wildcard,DEN,JAX,,DEN,-6.5,45.5,,,,,42,17,FALSE,TRUE,,,,,,
12/27/1997,1997,Wildcard,NYG,MIN,,NYG,-4.5,38,,,,,22,23,FALSE,TRUE,,,,,,
12/28/1997,1997,Wildcard,NE,MIA,,NE,-5,41.5,,,,,17,3,FALSE,TRUE,,,,,,
12/28/1997,1997,Wildcard,TB,DET,,TB,-3,38.5,,,,,20,10,FALSE,TRUE,,,,,,
01/03/1998,1997,Division,PIT,NE,,PIT,-6,42,,,,,7,6,FALSE,TRUE,,,,,,
01/03/1998,1997,Division,SF,MIN,,SF,-11.5,42,,,,,38,22,FALSE,TRUE,,,,,,
01/04/1998,1997,Division,GB,TB,,GB,-13,38,,,,,21,7,FALSE,TRUE,,,,,,
01/04/1998,1997,Division,KC,DEN,,PICK,0,41,,,,,10,14,FALSE,TRUE,,,,,,
01/11/1998,1997,Conference,PIT,DEN,,PIT,-1,41,,,,,21,24,FALSE,TRUE,,,,,,
01/11/1998,1997,Conference,SF,GB,,GB,-1.5,43.5,,,,,10,23,FALSE,TRUE,,,,,,
01/25/1998,1997,Superbowl,GB,DEN,Qualcomm Stadium,GB,-11,49,,,,,24,31,TRUE,TRUE,,,,,,
09/06/1998,1998,1,BAL,PIT,M&T Bank Stadium,PIT,-3,42,,73,5,51,13,20,FALSE,FALSE,19980906PITBAL,,,,,
09/06/1998,1998,1,CAR,ATL,Bank of America Stadium,CAR,-4.5,38.5,,79,5,76,14,19,FALSE,FALSE,19980906ATLCAR,,,,,
09/06/1998,1998,1,CHI,JAX,Soldier Field,JAX,-10,41,,80,7,73,23,24,FALSE,FALSE,19980906JAXCHI,,,,,
09/06/1998,1998,1,CIN,TEN,Cinergy Field,PICK,0,44,,81,8,62,14,23,FALSE,FALSE,19980906TENCIN,,,,,
09/06/1998,1998,1,DAL,ARI,Texas Stadium,DAL,-5.5,41.5,,88,11,44,38,10,FALSE,FALSE,19980906ARIDAL,,,,,
09/06/1998,1998,1,GB,DET,Lambeau Field,GB,-9.5,44.5,,74,8,73,38,19,FALSE,FALSE,19980906DETGB,,,,,
09/06/1998,1998,1,IND,MIA,RCA Dome,MIA,-3.5,39,DOME,72,0,,15,24,FALSE,FALSE,19980906MIAIND,,,,,
09/06/1998,1998,1,KC,OAK,Arrowhead Stadium,KC,-8,41,,84,12,66,28,8,FALSE,FALSE,19980906OAKKC,,,,,
09/06/1998,1998,1,MIN,TB,Hubert H. Humphrey Metrodome,MIN,-3,39.5,DOME,72,0,,31,7,FALSE,FALSE,19980906TBMIN,,,,,
09/06/1998,1998,1,NYG,WAS,Giants Stadium,NYG,-2.5,36.5,,80,12,42,31,24,FALSE,FALSE,19980906WASNYG,,,,,
09/06/1998,1998,1,PHI,SEA,Veterans Stadium,SEA,-4.5,39,,75,11,60,0,38,FALSE,FALSE,19980906SEAPHI,,,,,
09/06/1998,1998,1,LAC,BUF,Qualcomm Stadium,LAC,-1.5,41,,73,9,83,16,14,FALSE,FALSE,19980906BUFLAC,,,,,
09/06/1998,1998,1,SF,NYJ,Candlestick Park,SF,-7.5,44,,70,14,70,36,30,FALSE,FALSE,19980906NYJSF,,,,,
09/06/1998,1998,1,LAR,NO,Edward Jones Dome,LAR,-4,36.5,DOME,72,0,,17,24,FALSE,FALSE,19980906NOLAR,,,,,
09/07/1998,1998,1,DEN,NE,Mile High Stadium,DEN,-7,45.5,,70,9,46,27,21,FALSE,FALSE,19980907NEDEN,,,,,
09/13/1998,1998,2,ATL,PHI,Georgia Dome,ATL,-8.5,38.5,DOME,72,0,,17,12,FALSE,FALSE,19980913PHIATL,,,,,
09/13/1998,1998,2,DEN,DAL,Mile High Stadium,DEN,-7.5,44,,64,14,65,42,23,FALSE,FALSE,19980913DALDEN,,,,,
09/13/1998,1998,2,DET,CIN,Pontiac Silverdome,DET,-7,44.5,DOME,72,0,,28,34,FALSE,FALSE,19980913CINDET,,,,,
09/13/1998,1998,2,GB,TB,Lambeau Field,GB,-7.5,39,,70,5,79,23,15,FALSE,FALSE,19980913TBGB,,,,,
09/13/1998,1998,2,JAX,KC,EverBank Field,JAX,-3.5,42.5,,79,6,73,21,16,FALSE,FALSE,19980913KCJAX,,,,,
09/13/1998,1998,2,MIA,BUF,Sun Life Stadium,MIA,-7.5,38,,82,12,62,13,7,FALSE,FALSE,19980913BUFMIA,,,,,
09/13/1998,1998,2,NE,IND,Foxboro Stadium,NE,-10.5,39.5,,66,10,76,29,6,FALSE,FALSE,19980913INDNE,,,,,
09/13/1998,1998,2,NO,CAR,Louisiana Superdome,CAR,-4,35,DOME,72,0,,19,14,FALSE,FALSE,19980913CARNO,,,,,
09/13/1998,1998,2,NYJ,BAL,Giants Stadium,NYJ,-5.5,44.5,,75,9,60,10,24,FALSE,FALSE,19980913BALNYJ,,,,,
09/13/1998,1998,2,OAK,NYG,Oakland Coliseum,OAK,-2,40.5,,72,11,59,20,17,FALSE,FALSE,19980913NYGOAK,,,,,
09/13/1998,1998,2,PIT,CHI,Three Rivers Stadium,PIT,-11.5,42,,73,4,59,17,12,FALSE,FALSE,19980913CHIPIT,,,,,
09/13/1998,1998,2,SEA,ARI,Seattle Kingdome,SEA,-8,44.5,DOME,72,0,,33,14,FALSE,FALSE,19980913ARISEA,,,,,
09/13/1998,1998,2,LAR,MIN,Edward Jones Dome,MIN,-7.5,43,DOME,72,0,,31,38,FALSE,FALSE,19980913MINLAR,,,,,
09/13/1998,1998,2,TEN,LAC,Vanderbilt Stadium,TEN,-7.5,40,,76,4,47,7,13,FALSE,FALSE,19980913LACTEN,,,,,
09/14/1998,1998,2,WAS,SF,FedExField,SF,-4.5,43.5,,78,10,69,10,45,FALSE,FALSE,19980914SFWAS,,,,,
09/20/1998,1998,3,ARI,PHI,University of Phoenix Stadium,ARI,-4.5,39,,90,7,27,17,3,FALSE,FALSE,19980920PHIARI,,,,,
09/20/1998,1998,3,BUF,LAR,Ralph Wilson Stadium,BUF,-4.5,38.5,,72,10,82,33,34,FALSE,FALSE,19980920LARBUF,,,,,
09/20/1998,1998,3,CIN,GB,Cinergy Field,GB,-7,44.5,,74,7,82,6,13,FALSE,FALSE,19980920GBCIN,,,,,
09/20/1998,1998,3,JAX,BAL,EverBank Field,JAX,-7,42,,81,9,90,24,10,FALSE,FALSE,19980920BALJAX,,,,,
09/20/1998,1998,3,KC,LAC,Arrowhead Stadium,KC,-10,37,,71,10,86,23,7,FALSE,FALSE,19980920LACKC,,,,,
09/20/1998,1998,3,MIA,PIT,Sun Life Stadium,MIA,-2.5,37.5,,84,8,80,21,0,FALSE,FALSE,19980920PITMIA,,,,,
09/20/1998,1998,3,MIN,DET,Hubert H. Humphrey Metrodome,MIN,-6.5,44,DOME,72,0,,29,6,FALSE,FALSE,19980920DETMIN,,,,,
09/20/1998,1998,3,NE,TEN,Foxboro Stadium,NE,-6.5,40,,68,10,87,27,16,FALSE,FALSE,19980920TENNE,,,,,
09/20/1998,1998,3,NYJ,IND,Giants Stadium,NYJ,-9,40.5,,73,8,76,44,6,FALSE,FALSE,19980920INDNYJ,,,,,
09/20/1998,1998,3,OAK,DEN,Oakland Coliseum,DEN,-7,45,,64,10,68,17,34,FALSE,FALSE,19980920DENOAK,,,,,
09/20/1998,1998,3,SEA,WAS,Seattle Kingdome,SEA,-8.5,43,DOME,72,0,,24,14,FALSE,FALSE,19980920WASSEA,,,,,
09/20/1998,1998,3,TB,CHI,Raymond James Stadium,TB,-7.5,37,,78,7,94,27,15,FALSE,FALSE,19980920CHITB,,,,,
09/21/1998,1998,3,NYG,DAL,Giants Stadium,NYG,-4,37,,75,10,76,7,31,FALSE,FALSE,19980921DALNYG,,,,,
09/27/1998,1998,4,BAL,CIN,M&T Bank Stadium,BAL,-4.5,40.5,,79,11,60,31,24,FALSE,FALSE,19980927CINBAL,,,,,
09/27/1998,1998,4,CAR,GB,Bank of America Stadium,GB,-7,37.5,,73,5,75,30,37,FALSE,FALSE,19980927GBCAR,,,,,
09/27/1998,1998,4,CHI,MIN,Soldier Field,MIN,-6.5,40,,78,12,63,28,31,FALSE,FALSE,19980927MINCHI,,,,,
09/27/1998,1998,4,DAL,OAK,Texas Stadium,DAL,-5,41.5,,84,9,72,12,13,FALSE,FALSE,19980927OAKDAL,,,,,
09/27/1998,1998,4,IND,NO,RCA Dome,PICK,0,35.5,DOME,72,0,,13,19,FALSE,FALSE,19980927NOIND,,,,,
09/27/1998,1998,4,PHI,KC,Veterans Stadium,KC,-8,36,,78,11,70,21,24,FALSE,FALSE,19980927KCPHI,,,,,
09/27/1998,1998,4,PIT,SEA,Three Rivers Stadium,PIT,-3,39.5,,76,11,65,13,10,FALSE,FALSE,19980927SEAPIT,,,,,
09/27/1998,1998,4,LAC,NYG,Qualcomm Stadium,NYG,-1,35,,66,7,69,16,34,FALSE,FALSE,19980927NYGLAC,,,,,
09/27/1998,1998,4,SF,ATL,Candlestick Park,SF,-11,45,,59,4,82,31,20,FALSE,FALSE,19980927ATLSF,,,,,
09/27/1998,1998,4,LAR,ARI,Edward Jones Dome,LAR,-3,41,DOME,72,0,,17,20,FALSE,FALSE,19980927ARILAR,,,,,
09/27/1998,1998,4,TEN,JAX,Vanderbilt Stadium,JAX,-3,41,,81,6,66,22,27,FALSE,FALSE,19980927JAXTEN,,,,,
09/27/1998,1998,4,WAS,DEN,FedExField,DEN,-6.5,44,,80,12,60,16,38,FALSE,FALSE,19980927DENWAS,,,,,
09/28/1998,1998,4,DET,TB,Pontiac Silverdome,TB,-1.5,39.5,DOME,72,0,,27,6,FALSE,FALSE,19980928TBDET,,,,,
10/04/1998,1998,5,ARI,OAK,University of Phoenix Stadium,ARI,-2.5,41.5,,80,10,31,20,23,FALSE,FALSE,19981004OAKARI,,,,,
10/04/1998,1998,5,ATL,CAR,Georgia Dome,ATL,-3,39,DOME,72,0,,51,23,FALSE,FALSE,19981004CARATL,,,,,
10/04/1998,1998,5,BUF,SF,Ralph Wilson Stadium,SF,-10,45,,50,9,68,26,21,FALSE,FALSE,19981004SFBUF,,,,,
10/04/1998,1998,5,CHI,DET,Soldier Field,CHI,-2,38,,58,17,74,31,27,FALSE,FALSE,19981004DETCHI,,,,,
10/04/1998,1998,5,DEN,PHI,Mile High Stadium,DEN,-15.5,42.5,,47,14,85,41,16,FALSE,FALSE,19981004PHIDEN,,,,,
10/04/1998,1998,5,IND,LAC,RCA Dome,IND,-1,36.5,,72,0,,17,12,FALSE,FALSE,19981004LACIND,,,,,
10/04/1998,1998,5,KC,SEA,Arrowhead Stadium,KC,-4,36.5,,57,19,93,17,6,FALSE,FALSE,19981004SEAKC,,,,,
10/04/1998,1998,5,NO,NE,Louisiana Superdome,NE,-7,36,DOME,72,0,,27,30,FALSE,FALSE,19981004NENO,,,,,
10/04/1998,1998,5,NYJ,MIA,Giants Stadium,NYJ,-2.5,40,,55,8,70,20,9,FALSE,FALSE,19981004MIANYJ,,,,,
10/04/1998,1998,5,TB,NYG,Raymond James Stadium,TB,-4,35,,80,6,81,20,3,FALSE,FALSE,19981004NYGTB,,,,,
10/04/1998,1998,5,WAS,DAL,FedExField,WAS,-1,38.5,,56,13,88,10,31,FALSE,FALSE,19981004DALWAS,,,,,
10/05/1998,1998,5,GB,MIN,Lambeau Field,GB,-7,47,,54,14,84,24,37,FALSE,FALSE,19981005MINGB,,,,,
10/11/1998,1998,6,ARI,CHI,University of Phoenix Stadium,ARI,-3,42.5,,77,5,20,20,7,FALSE,FALSE,19981011CHIARI,,,,,
10/11/1998,1998,6,BAL,TEN,M&T Bank Stadium,BAL,-3.5,41,,60,9,70,8,12,FALSE,FALSE,19981011TENBAL,,,,,
10/11/1998,1998,6,CIN,PIT,Cinergy Field,PIT,-2.5,40.5,,56,6,74,25,20,FALSE,FALSE,19981011PITCIN,,,,,
10/11/1998,1998,6,DAL,CAR,Texas Stadium,DAL,-7,39,,68,9,69,27,20,FALSE,FALSE,19981011CARDAL,,,,,
10/11/1998,1998,6,IND,BUF,RCA Dome,BUF,-3,37,DOME,72,0,,24,31,FALSE,FALSE,19981011BUFIND,,,,,
10/11/1998,1998,6,NE,KC,Foxboro Stadium,NE,-3,37.5,,58,18,95,40,10,FALSE,FALSE,19981011KCNE,,,,,
10/11/1998,1998,6,NO,SF,Louisiana Superdome,SF,-10.5,43,DOME,72,0,,0,31,FALSE,FALSE,19981011SFNO,,,,,
10/11/1998,1998,6,NYG,ATL,Giants Stadium,NYG,-2.5,37.5,,64,15,73,20,34,FALSE,FALSE,19981011ATLNYG,,,,,
10/11/1998,1998,6,OAK,LAC,Oakland Coliseum,OAK,-5,36.5,,61,7,60,7,6,FALSE,FALSE,19981011LACOAK,,,,,
10/11/1998,1998,6,PHI,WAS,Veterans Stadium,WAS,-2.5,39,,63,14,65,17,12,FALSE,FALSE,19981011WASPHI,,,,,
10/11/1998,1998,6,SEA,DEN,Seattle Kingdome,DEN,-6.5,45,DOME,72,0,,16,21,FALSE,FALSE,19981011DENSEA,,,,,
10/11/1998,1998,6,LAR,NYJ,Edward Jones Dome,NYJ,-3,43,DOME,72,0,,30,10,FALSE,FALSE,19981011NYJLAR,,,,,
10/12/1998,1998,6,JAX,MIA,EverBank Field,JAX,-6.5,40,,80,11,81,28,21,FALSE,FALSE,19981012MIAJAX,,,,,
10/15/1998,1998,7,DET,GB,Pontiac Silverdome,GB,-7,44,DOME,72,0,,27,20,FALSE,FALSE,19981015GBDET,,,,,
10/18/1998,1998,7,ATL,NO,Georgia Dome,ATL,-7,37.5,DOME,72,0,,31,23,FALSE,FALSE,19981018NOATL,,,,,
10/18/1998,1998,7,BUF,JAX,Ralph Wilson Stadium,JAX,-3,42.5,,68,18,56,17,16,FALSE,FALSE,19981018JAXBUF,,,,,
10/18/1998,1998,7,CHI,DAL,Soldier Field,DAL,-3,40.5,,58,16,85,13,12,FALSE,FALSE,19981018DALCHI,,,,,
10/18/1998,1998,7,MIA,LAR,Sun Life Stadium,MIA,-7,39.5,,81,17,68,14,0,FALSE,FALSE,19981018LARMIA,,,,,
10/18/1998,1998,7,MIN,WAS,Hubert H. Humphrey Metrodome,MIN,-13.5,46,DOME,72,0,,41,7,FALSE,FALSE,19981018WASMIN,,,,,
10/18/1998,1998,7,NYG,ARI,Giants Stadium,NYG,-2.5,37,,64,11,72,34,7,FALSE,FALSE,19981018ARINYG,,,,,
10/18/1998,1998,7,PIT,BAL,Three Rivers Stadium,PIT,-6,37,,65,11,62,16,6,FALSE,FALSE,19981018BALPIT,,,,,
10/18/1998,1998,7,LAC,PHI,Qualcomm Stadium,LAC,-3,34,,66,8,38,13,10,FALSE,FALSE,19981018PHILAC,,,,,
10/18/1998,1998,7,SF,IND,Candlestick Park,SF,-18,44.5,,58,12,67,34,31,FALSE,FALSE,19981018INDSF,,,,,
10/18/1998,1998,7,TB,CAR,Raymond James Stadium,TB,-7,37,,77,8,76,16,13,FALSE,FALSE,19981018CARTB,,,,,
10/18/1998,1998,7,TEN,CIN,Vanderbilt Stadium,TEN,-3,39.5,,69,12,61,44,14,FALSE,FALSE,19981018CINTEN,,,,,
10/19/1998,1998,7,NE,NYJ,Foxboro Stadium,NE,-6.5,43.5,,64,18,63,14,24,FALSE,FALSE,19981019NYJNE,,,,,
10/25/1998,1998,8,CAR,BUF,Bank of America Stadium,CAR,-1.5,38,,55,2,63,14,30,FALSE,FALSE,19981025BUFCAR,,,,,
10/25/1998,1998,8,DEN,JAX,Mile High Stadium,DEN,-8,48,,50,10,46,37,24,FALSE,FALSE,19981025JAXDEN,,,,,
10/25/1998,1998,8,DET,MIN,Pontiac Silverdome,MIN,-5,47,DOME,72,0,,13,34,FALSE,FALSE,19981025MINDET,,,,,
10/25/1998,1998,8,GB,BAL,Lambeau Field,GB,-10.5,41.5,,52,7,77,28,10,FALSE,FALSE,19981025BALGB,,,,,
10/25/1998,1998,8,MIA,NE,Sun Life Stadium,MIA,-2,36.5,,78,14,64,12,9,FALSE,FALSE,19981025NEMIA,,,,,
10/25/1998,1998,8,NO,TB,Louisiana Superdome,TB,-3,35,DOME,72,0,,9,3,FALSE,FALSE,19981025TBNO,,,,,
10/25/1998,1998,8,NYJ,ATL,Giants Stadium,NYJ,-6.5,41.5,,64,11,46,28,3,FALSE,FALSE,19981025ATLNYJ,,,,,
10/25/1998,1998,8,OAK,CIN,Oakland Coliseum,OAK,-2.5,39.5,,61,10,64,27,10,FALSE,FALSE,19981025CINOAK,,,,,
10/25/1998,1998,8,LAC,SEA,Qualcomm Stadium,SEA,-6.5,35,,65,8,80,20,27,FALSE,FALSE,19981025SEALAC,,,,,
10/25/1998,1998,8,LAR,SF,Edward Jones Dome,SF,-9.5,47,DOME,72,0,,10,28,FALSE,FALSE,19981025SFLAR,,,,,
10/25/1998,1998,8,TEN,CHI,Vanderbilt Stadium,TEN,-6,40.5,,57,3,55,20,23,FALSE,FALSE,19981025CHITEN,,,,,
10/26/1998,1998,8,KC,PIT,Arrowhead Stadium,KC,-6,36.5,,63,12,78,13,20,FALSE,FALSE,19981026PITKC,,,,,
11/01/1998,1998,9,ATL,LAR,Georgia Dome,ATL,-7,41,DOME,72,0,,37,15,FALSE,FALSE,19981101LARATL,,,,,
11/01/1998,1998,9,BAL,JAX,M&T Bank Stadium,JAX,-3.5,42,,48,6,52,19,45,FALSE,FALSE,19981101JAXBAL,,,,,
11/01/1998,1998,9,BUF,MIA,Ralph Wilson Stadium,BUF,-2.5,35,,44,7,71,30,24,FALSE,FALSE,19981101MIABUF,,,,,
11/01/1998,1998,9,CAR,NO,Bank of America Stadium,CAR,-3,36,,61,6,63,31,17,FALSE,FALSE,19981101NOCAR,,,,,
11/01/1998,1998,9,CIN,DEN,Cinergy Field,DEN,-11,48.5,,55,7,75,26,33,FALSE,FALSE,19981101DENCIN,,,,,
11/01/1998,1998,9,DET,ARI,Pontiac Silverdome,DET,-6,42.5,DOME,72,0,,15,17,FALSE,FALSE,19981101ARIDET,,,,,
11/01/1998,1998,9,GB,SF,Lambeau Field,GB,-3,49,,49,12,73,36,22,FALSE,FALSE,19981101SFGB,,,,,
11/01/1998,1998,9,IND,NE,RCA Dome,NE,-5.5,37.5,DOME,72,0,,16,21,FALSE,FALSE,19981101NEIND,,,,,
11/01/1998,1998,9,KC,NYJ,Arrowhead Stadium,KC,-4.5,37,,49,19,97,17,20,FALSE,FALSE,19981101NYJKC,,,,,
11/01/1998,1998,9,PIT,TEN,Three Rivers Stadium,PIT,-5.5,37,,47,6,56,31,41,FALSE,FALSE,19981101TENPIT,,,,,
11/01/1998,1998,9,SEA,OAK,Seattle Kingdome,SEA,-7,40,DOME,72,0,,18,31,FALSE,FALSE,19981101OAKSEA,,,,,
11/01/1998,1998,9,TB,MIN,Raymond James Stadium,MIN,-6.5,39.5,,73,4,89,27,24,FALSE,FALSE,19981101MINTB,,,,,
11/01/1998,1998,9,WAS,NYG,FedExField,NYG,-2.5,38,,55,9,48,21,14,FALSE,FALSE,19981101NYGWAS,,,,,
11/02/1998,1998,9,PHI,DAL,Veterans Stadium,DAL,-6.5,37,,50,11,56,0,34,FALSE,FALSE,19981102DALPHI,,,,,
11/08/1998,1998,10,ARI,WAS,University of Phoenix Stadium,ARI,-4.5,38,,65,7,42,29,27,FALSE,FALSE,19981108WASARI,,,,,
11/08/1998,1998,10,BAL,OAK,M&T Bank Stadium,OAK,-2,39,,45,6,62,13,10,FALSE,FALSE,19981108OAKBAL,,,,,
11/08/1998,1998,10,CHI,LAR,Soldier Field,CHI,-3,38.5,,36,4,81,12,20,FALSE,FALSE,19981108LARCHI,,,,,
11/08/1998,1998,10,DAL,NYG,Texas Stadium,DAL,-8,37.5,,50,6,96,16,6,FALSE,FALSE,19981108NYGDAL,,,,,
11/08/1998,1998,10,DEN,LAC,Mile High Stadium,DEN,-16,44,,31,8,86,27,10,FALSE,FALSE,19981108LACDEN,,,,,
11/08/1998,1998,10,JAX,CIN,EverBank Field,JAX,-10.5,46.5,,66,7,71,24,11,FALSE,FALSE,19981108CINJAX,,,,,
11/08/1998,1998,10,MIA,IND,Sun Life Stadium,MIA,-9.5,37,,74,11,68,27,14,FALSE,FALSE,19981108INDMIA,,,,,
11/08/1998,1998,10,MIN,NO,Hubert H. Humphrey Metrodome,MIN,-14,44,DOME,72,0,,31,24,FALSE,FALSE,19981108NOMIN,,,,,
11/08/1998,1998,10,NE,ATL,Foxboro Stadium,NE,-4.5,41,,44,9,69,10,41,FALSE,FALSE,19981108ATLNE,,,,,
11/08/1998,1998,10,NYJ,BUF,Giants Stadium,NYJ,-4,42,,46,13,61,34,12,FALSE,FALSE,19981108BUFNYJ,,,,,
11/08/1998,1998,10,PHI,DET,Veterans Stadium,DET,-4,36.5,,48,10,60,10,9,FALSE,FALSE,19981108DETPHI,,,,,
11/08/1998,1998,10,SF,CAR,Candlestick Park,SF,-13.5,43.5,,53,9,81,25,23,FALSE,FALSE,19981108CARSF,,,,,
11/08/1998,1998,10,SEA,KC,Seattle Kingdome,SEA,-3,40,DOME,72,0,,24,12,FALSE,FALSE,19981108KCSEA,,,,,
11/08/1998,1998,10,TB,TEN,Raymond James Stadium,TB,-3,37,,68,7,71,22,31,FALSE,FALSE,19981108TENTB,,,,,
11/09/1998,1998,10,PIT,GB,Three Rivers Stadium,GB,-3,41.5,,44,4,62,27,20,FALSE,FALSE,19981109GBPIT,,,,,
11/15/1998,1998,11,ARI,DAL,University of Phoenix Stadium,DAL,-3.5,38.5,,64,4,43,28,35,FALSE,FALSE,19981115DALARI,,,,,
11/15/1998,1998,11,ATL,SF,Georgia Dome,SF,-3,50,DOME,72,0,,31,19,FALSE,FALSE,19981115SFATL,,,,,
11/15/1998,1998,11,BUF,NE,Ralph Wilson Stadium,BUF,-3,39,,46,18,63,13,10,FALSE,FALSE,19981115NEBUF,,,,,
11/15/1998,1998,11,CAR,MIA,Bank of America Stadium,MIA,-3,38,,55,4,90,9,13,FALSE,FALSE,19981115MIACAR,,,,,
11/15/1998,1998,11,DET,CHI,Pontiac Silverdome,DET,-6.5,39,DOME,72,0,,26,3,FALSE,FALSE,19981115CHIDET,,,,,
11/15/1998,1998,11,IND,NYJ,RCA Dome,NYJ,-6.5,41.5,DOME,72,0,,24,23,FALSE,FALSE,19981115NYJIND,,,,,
11/15/1998,1998,11,JAX,TB,EverBank Field,JAX,-6.5,39.5,,72,6,81,29,24,FALSE,FALSE,19981115TBJAX,,,,,
11/15/1998,1998,11,MIN,CIN,Hubert H. Humphrey Metrodome,MIN,-11,46,DOME,72,0,,24,3,FALSE,FALSE,19981115CINMIN,,,,,
11/15/1998,1998,11,NO,LAR,Louisiana Superdome,NO,-3,37.5,DOME,72,0,,24,3,FALSE,FALSE,19981115LARNO,,,,,
11/15/1998,1998,11,NYG,GB,Giants Stadium,GB,-7,39,,54,15,63,3,37,FALSE,FALSE,19981115GBNYG,,,,,
11/15/1998,1998,11,OAK,SEA,Oakland Coliseum,SEA,-1.5,38,,58,10,65,20,17,FALSE,FALSE,19981115SEAOAK,,,,,
11/15/1998,1998,11,LAC,BAL,Qualcomm Stadium,PICK,0,33.5,,58,6,74,14,13,FALSE,FALSE,19981115BALLAC,,,,,
11/15/1998,1998,11,TEN,PIT,Vanderbilt Stadium,TEN,-1.5,38,,58,6,77,23,14,FALSE,FALSE,19981115PITTEN,,,,,
11/15/1998,1998,11,WAS,PHI,FedExField,WAS,-4,36,,56,12,67,28,3,FALSE,FALSE,19981115PHIWAS,,,,,
11/16/1998,1998,11,KC,DEN,Arrowhead Stadium,DEN,-4,40,,53,14,71,7,30,FALSE,FALSE,19981116DENKC,,,,,
11/22/1998,1998,12,ATL,CHI,Georgia Dome,ATL,-12,41.5,DOME,72,0,,20,13,FALSE,FALSE,19981122CHIATL,,,,,
11/22/1998,1998,12,BUF,IND,Ralph Wilson Stadium,BUF,-7,39.5,,38,14,61,34,11,FALSE,FALSE,19981122INDBUF,,,,,
11/22/1998,1998,12,CIN,BAL,Cinergy Field,CIN,-1.5,37,,38,8,64,13,20,FALSE,FALSE,19981122BALCIN,,,,,
11/22/1998,1998,12,DAL,SEA,Texas Stadium,DAL,-5.5,40,,54,12,68,30,22,FALSE,FALSE,19981122SEADAL,,,,,
11/22/1998,1998,12,DEN,OAK,Mile High Stadium,DEN,-11,44,,56,15,30,40,14,FALSE,FALSE,19981122OAKDEN,,,,,
11/22/1998,1998,12,MIN,GB,Hubert H. Humphrey Metrodome,MIN,-3,49.5,DOME,72,0,,28,14,FALSE,FALSE,19981122GBMIN,,,,,
11/22/1998,1998,12,NYG,PHI,Giants Stadium,NYG,-5.5,33.5,,43,14,55,20,0,FALSE,FALSE,19981122PHINYG,,,,,
11/22/1998,1998,12,PIT,JAX,Three Rivers Stadium,PIT,-2.5,41,,36,7,60,30,15,FALSE,FALSE,19981122JAXPIT,,,,,
11/22/1998,1998,12,LAC,KC,Qualcomm Stadium,KC,-3,33.5,,59,6,60,38,37,FALSE,FALSE,19981122KCLAC,,,,,
11/22/1998,1998,12,SF,NO,Candlestick Park,SF,-12.5,44,,56,10,90,31,20,FALSE,FALSE,19981122NOSF,,,,,
11/22/1998,1998,12,LAR,CAR,Edward Jones Dome,LAR,-1.5,40,DOME,72,0,,20,24,FALSE,FALSE,19981122CARLAR,,,,,
11/22/1998,1998,12,TB,DET,Raymond James Stadium,TB,-6,36,,74,8,80,25,28,FALSE,FALSE,19981122DETTB,,,,,
11/22/1998,1998,12,TEN,NYJ,Vanderbilt Stadium,TEN,-2.5,42.5,,44,7,62,3,24,FALSE,FALSE,19981122NYJTEN,,,,,
